id,record_id,document_family,tamper_type,final_label,target,cnn_probability,cnn_prediction,m3_probability,m3_calibrated_probability,oof_fold,image_path
family_b_001365_text_qr_mismatch,e9ec888c8dd08202,1.0,text_qr_mismatch,forged,1,0.9857071042060852,1,0.891929,0.991824,0,images/family_b/family_b_001365_text_qr_mismatch.png
family_b_001366_qr_only_mismatch,e9ec888c8dd08202,1.0,qr_only_mismatch,forged,1,0.01498881820589304,0,0.999735,0.995247,0,images/family_b/family_b_001366_qr_only_mismatch.png
family_b_001367_checksum_invalid,e9ec888c8dd08202,1.0,checksum_invalid,forged,1,0.01526783686131239,0,0.438699,0.911005,0,images/family_b/family_b_001367_checksum_invalid.png
family_b_001368_format_invalid,e9ec888c8dd08202,1.0,format_invalid,forged,1,0.04682488366961479,0,0.438699,0.911005,0,images/family_b/family_b_001368_format_invalid.png
family_b_001369_field_missing,e9ec888c8dd08202,1.0,field_missing,forged,1,0.001483646221458912,0,0.814475,0.978137,0,images/family_b/family_b_001369_field_missing.png
family_b_001370_fine_grained_edit,e9ec888c8dd08202,1.0,fine_grained_edit,forged,1,0.15917780995368958,0,0.438699,0.911005,0,images/family_b/family_b_001370_fine_grained_edit.png
family_b_001371_coordinated_full_forgery,e9ec888c8dd08202,1.0,coordinated_full_forgery,forged,1,0.019725866615772247,0,0.242431,0.754239,0,images/family_b/family_b_001371_coordinated_full_forgery.png
family_b_001372_visual_splice,e9ec888c8dd08202,1.0,visual_splice,forged,1,0.9988790154457092,1,0.874505,0.989888,0,images/family_b/family_b_001372_visual_splice.png
family_b_001373_visual_splice,e9ec888c8dd08202,1.0,visual_splice,forged,1,0.9999116659164429,1,0.508073,0.915907,0,images/family_b/family_b_001373_visual_splice.png
family_b_001374_visual_splice,e9ec888c8dd08202,1.0,visual_splice,forged,1,0.9999352693557739,1,0.532813,0.946877,0,images/family_b/family_b_001374_visual_splice.png
family_b_001375_genuine,4a5eb724f646177d,1.0,genuine,genuine,0,0.015490450896322727,0,0.502916,0.94396,2,images/family_b/family_b_001375_genuine.png
family_b_001376_text_qr_mismatch,4a5eb724f646177d,1.0,text_qr_mismatch,forged,1,0.039970457553863525,0,0.95527,0.994138,2,images/family_b/family_b_001376_text_qr_mismatch.png
family_b_001377_qr_only_mismatch,4a5eb724f646177d,1.0,qr_only_mismatch,forged,1,0.02361048012971878,0,0.990256,0.994917,2,images/family_b/family_b_001377_qr_only_mismatch.png
family_b_001378_checksum_invalid,4a5eb724f646177d,1.0,checksum_invalid,forged,1,0.09704047441482544,0,0.999247,0.995264,2,images/family_b/family_b_001378_checksum_invalid.png
family_b_001379_format_invalid,4a5eb724f646177d,1.0,format_invalid,forged,1,0.07541303336620331,0,0.999039,0.995225,2,images/family_b/family_b_001379_format_invalid.png
family_b_001380_field_missing,4a5eb724f646177d,1.0,field_missing,forged,1,0.001484318170696497,0,0.438699,0.911005,2,images/family_b/family_b_001380_field_missing.png
family_b_001381_fine_grained_edit,4a5eb724f646177d,1.0,fine_grained_edit,forged,1,0.04499639943242073,0,0.990256,0.994917,2,images/family_b/family_b_001381_fine_grained_edit.png
family_b_001382_coordinated_full_forgery,4a5eb724f646177d,1.0,coordinated_full_forgery,forged,1,0.017405038699507713,0,0.242431,0.754239,2,images/family_b/family_b_001382_coordinated_full_forgery.png
family_b_001383_visual_splice,4a5eb724f646177d,1.0,visual_splice,forged,1,0.9998672008514404,1,0.438699,0.911005,2,images/family_b/family_b_001383_visual_splice.png
family_b_001384_visual_splice,4a5eb724f646177d,1.0,visual_splice,forged,1,0.9999549388885498,1,0.958904,0.993203,2,images/family_b/family_b_001384_visual_splice.png
family_b_001385_visual_splice,4a5eb724f646177d,1.0,visual_splice,forged,1,0.9994291663169861,1,0.242431,0.754239,2,images/family_b/family_b_001385_visual_splice.png
family_b_001386_genuine,72476bf1bfd311d1,1.0,genuine,genuine,0,0.011825762689113617,0,0.242431,0.754239,4,images/family_b/family_b_001386_genuine.png
family_b_001387_text_qr_mismatch,72476bf1bfd311d1,1.0,text_qr_mismatch,forged,1,0.009614585898816586,0,0.98952,0.994604,4,images/family_b/family_b_001387_text_qr_mismatch.png
family_b_001388_qr_only_mismatch,72476bf1bfd311d1,1.0,qr_only_mismatch,forged,1,0.03374231234192848,0,0.98952,0.994604,4,images/family_b/family_b_001388_qr_only_mismatch.png
family_b_001389_checksum_invalid,72476bf1bfd311d1,1.0,checksum_invalid,forged,1,0.07580354064702988,0,0.999247,0.995264,4,images/family_b/family_b_001389_checksum_invalid.png
family_b_001390_format_invalid,72476bf1bfd311d1,1.0,format_invalid,forged,1,0.01019098237156868,0,0.999039,0.995225,4,images/family_b/family_b_001390_format_invalid.png
family_b_001391_field_missing,72476bf1bfd311d1,1.0,field_missing,forged,1,0.0011833992321044207,0,0.978502,0.99498,4,images/family_b/family_b_001391_field_missing.png
family_b_001392_fine_grained_edit,72476bf1bfd311d1,1.0,fine_grained_edit,forged,1,0.8362505435943604,1,0.98952,0.994604,4,images/family_b/family_b_001392_fine_grained_edit.png
family_b_001393_coordinated_full_forgery,72476bf1bfd311d1,1.0,coordinated_full_forgery,forged,1,0.01065782830119133,0,0.242431,0.754239,4,images/family_b/family_b_001393_coordinated_full_forgery.png
family_b_001394_visual_splice,72476bf1bfd311d1,1.0,visual_splice,forged,1,0.9997574687004089,1,0.242431,0.754239,4,images/family_b/family_b_001394_visual_splice.png
family_b_001395_visual_splice,72476bf1bfd311d1,1.0,visual_splice,forged,1,0.9999843835830688,1,0.242431,0.754239,4,images/family_b/family_b_001395_visual_splice.png
family_b_001396_visual_splice,72476bf1bfd311d1,1.0,visual_splice,forged,1,0.9939785003662109,1,0.242431,0.754239,4,images/family_b/family_b_001396_visual_splice.png
family_b_001408_genuine,d90c3207cf0c33fb,1.0,genuine,genuine,0,0.04065857455134392,0,0.242431,0.754239,0,images/family_b/family_b_001408_genuine.png
family_b_001409_text_qr_mismatch,d90c3207cf0c33fb,1.0,text_qr_mismatch,forged,1,0.016911258921027184,0,0.95527,0.994138,0,images/family_b/family_b_001409_text_qr_mismatch.png
family_b_001410_qr_only_mismatch,d90c3207cf0c33fb,1.0,qr_only_mismatch,forged,1,0.013785059563815594,0,0.972392,0.99478,0,images/family_b/family_b_001410_qr_only_mismatch.png
family_b_001411_checksum_invalid,d90c3207cf0c33fb,1.0,checksum_invalid,forged,1,0.03626120090484619,0,0.999247,0.995264,0,images/family_b/family_b_001411_checksum_invalid.png
family_b_001412_format_invalid,d90c3207cf0c33fb,1.0,format_invalid,forged,1,0.007174908183515072,0,0.999039,0.995225,0,images/family_b/family_b_001412_format_invalid.png
family_b_001413_field_missing,d90c3207cf0c33fb,1.0,field_missing,forged,1,0.0037190767470747232,0,0.991713,0.995107,0,images/family_b/family_b_001413_field_missing.png
family_b_001414_fine_grained_edit,d90c3207cf0c33fb,1.0,fine_grained_edit,forged,1,0.0783529207110405,0,0.994877,0.995093,0,images/family_b/family_b_001414_fine_grained_edit.png
family_b_001415_coordinated_full_forgery,d90c3207cf0c33fb,1.0,coordinated_full_forgery,forged,1,0.1615019589662552,0,0.242431,0.754239,0,images/family_b/family_b_001415_coordinated_full_forgery.png
family_b_001416_visual_splice,d90c3207cf0c33fb,1.0,visual_splice,forged,1,0.9999768733978271,1,0.242431,0.754239,0,images/family_b/family_b_001416_visual_splice.png
family_b_001417_visual_splice,d90c3207cf0c33fb,1.0,visual_splice,forged,1,0.9997742772102356,1,0.242431,0.754239,0,images/family_b/family_b_001417_visual_splice.png
family_b_001418_visual_splice,d90c3207cf0c33fb,1.0,visual_splice,forged,1,0.9985338449478149,1,0.242431,0.754239,0,images/family_b/family_b_001418_visual_splice.png
family_b_001441_genuine,70ba236dd7c55dcf,1.0,genuine,genuine,0,0.03203568607568741,0,0.537924,0.964346,4,images/family_b/family_b_001441_genuine.png
family_b_001442_text_qr_mismatch,70ba236dd7c55dcf,1.0,text_qr_mismatch,forged,1,0.015390278771519661,0,0.858446,0.991304,4,images/family_b/family_b_001442_text_qr_mismatch.png
family_b_001443_qr_only_mismatch,70ba236dd7c55dcf,1.0,qr_only_mismatch,forged,1,0.0006242566159926355,0,0.95527,0.994138,4,images/family_b/family_b_001443_qr_only_mismatch.png
family_b_001444_checksum_invalid,70ba236dd7c55dcf,1.0,checksum_invalid,forged,1,0.07774994522333145,0,0.999903,0.995256,4,images/family_b/family_b_001444_checksum_invalid.png
family_b_001445_format_invalid,70ba236dd7c55dcf,1.0,format_invalid,forged,1,0.02458333969116211,0,0.999039,0.995225,4,images/family_b/family_b_001445_format_invalid.png
family_b_001446_field_missing,70ba236dd7c55dcf,1.0,field_missing,forged,1,0.0059339567087590694,0,0.990647,0.995153,4,images/family_b/family_b_001446_field_missing.png
family_b_001447_fine_grained_edit,70ba236dd7c55dcf,1.0,fine_grained_edit,forged,1,0.06310156732797623,0,0.537924,0.964346,4,images/family_b/family_b_001447_fine_grained_edit.png
family_b_001448_coordinated_full_forgery,70ba236dd7c55dcf,1.0,coordinated_full_forgery,forged,1,0.1414640247821808,0,0.403446,0.884797,4,images/family_b/family_b_001448_coordinated_full_forgery.png
family_b_001449_visual_splice,70ba236dd7c55dcf,1.0,visual_splice,forged,1,0.9996970891952515,1,0.438699,0.911005,4,images/family_b/family_b_001449_visual_splice.png
family_b_001450_visual_splice,70ba236dd7c55dcf,1.0,visual_splice,forged,1,0.9999816417694092,1,0.537924,0.964346,4,images/family_b/family_b_001450_visual_splice.png
family_b_001451_visual_splice,70ba236dd7c55dcf,1.0,visual_splice,forged,1,0.999981164932251,1,0.537924,0.964346,4,images/family_b/family_b_001451_visual_splice.png
family_b_001452_genuine,ed6f89ae131150ad,1.0,genuine,genuine,0,0.028530124574899673,0,0.242431,0.754239,3,images/family_b/family_b_001452_genuine.png
family_b_001453_text_qr_mismatch,ed6f89ae131150ad,1.0,text_qr_mismatch,forged,1,0.005239656660705805,0,0.999735,0.995247,3,images/family_b/family_b_001453_text_qr_mismatch.png
family_b_001454_qr_only_mismatch,ed6f89ae131150ad,1.0,qr_only_mismatch,forged,1,0.10593448579311371,0,0.98952,0.994604,3,images/family_b/family_b_001454_qr_only_mismatch.png
family_b_001455_checksum_invalid,ed6f89ae131150ad,1.0,checksum_invalid,forged,1,0.004387222230434418,0,0.999247,0.995264,3,images/family_b/family_b_001455_checksum_invalid.png
family_b_001456_format_invalid,ed6f89ae131150ad,1.0,format_invalid,forged,1,0.0033207794185727835,0,0.999039,0.995225,3,images/family_b/family_b_001456_format_invalid.png
family_b_001457_field_missing,ed6f89ae131150ad,1.0,field_missing,forged,1,0.00045038832467980683,0,0.978502,0.99498,3,images/family_b/family_b_001457_field_missing.png
family_b_001458_fine_grained_edit,ed6f89ae131150ad,1.0,fine_grained_edit,forged,1,0.00853069219738245,0,0.990256,0.994917,3,images/family_b/family_b_001458_fine_grained_edit.png
family_b_001459_coordinated_full_forgery,ed6f89ae131150ad,1.0,coordinated_full_forgery,forged,1,0.022823374718427658,0,0.242431,0.754239,3,images/family_b/family_b_001459_coordinated_full_forgery.png
family_b_001460_visual_splice,ed6f89ae131150ad,1.0,visual_splice,forged,1,0.9999575614929199,1,0.242431,0.754239,3,images/family_b/family_b_001460_visual_splice.png
family_b_001461_visual_splice,ed6f89ae131150ad,1.0,visual_splice,forged,1,0.9999107122421265,1,0.242431,0.754239,3,images/family_b/family_b_001461_visual_splice.png
family_b_001462_visual_splice,ed6f89ae131150ad,1.0,visual_splice,forged,1,0.999832034111023,1,0.242431,0.754239,3,images/family_b/family_b_001462_visual_splice.png
family_b_001463_genuine,b9278446ff2169fa,1.0,genuine,genuine,0,0.007318939082324505,0,0.242431,0.754239,3,images/family_b/family_b_001463_genuine.png
family_b_001464_text_qr_mismatch,b9278446ff2169fa,1.0,text_qr_mismatch,forged,1,0.3005034923553467,0,0.98952,0.994604,3,images/family_b/family_b_001464_text_qr_mismatch.png
family_b_001465_qr_only_mismatch,b9278446ff2169fa,1.0,qr_only_mismatch,forged,1,0.14699451625347137,0,0.403446,0.884797,3,images/family_b/family_b_001465_qr_only_mismatch.png
family_b_001466_checksum_invalid,b9278446ff2169fa,1.0,checksum_invalid,forged,1,0.024205172434449196,0,0.999247,0.995264,3,images/family_b/family_b_001466_checksum_invalid.png
family_b_001467_format_invalid,b9278446ff2169fa,1.0,format_invalid,forged,1,0.02512243762612343,0,0.999039,0.995225,3,images/family_b/family_b_001467_format_invalid.png
family_b_001468_field_missing,b9278446ff2169fa,1.0,field_missing,forged,1,0.0010540374787524343,0,0.978502,0.99498,3,images/family_b/family_b_001468_field_missing.png
family_b_001469_fine_grained_edit,b9278446ff2169fa,1.0,fine_grained_edit,forged,1,0.03685876727104187,0,0.977444,0.994139,3,images/family_b/family_b_001469_fine_grained_edit.png
family_b_001470_coordinated_full_forgery,b9278446ff2169fa,1.0,coordinated_full_forgery,forged,1,0.013843707740306854,0,0.242431,0.754239,3,images/family_b/family_b_001470_coordinated_full_forgery.png
family_b_001471_visual_splice,b9278446ff2169fa,1.0,visual_splice,forged,1,0.9995564818382263,1,0.242431,0.754239,3,images/family_b/family_b_001471_visual_splice.png
family_b_001472_visual_splice,b9278446ff2169fa,1.0,visual_splice,forged,1,0.9999356269836426,1,0.242431,0.754239,3,images/family_b/family_b_001472_visual_splice.png
family_b_001473_visual_splice,b9278446ff2169fa,1.0,visual_splice,forged,1,0.9999493360519409,1,0.242431,0.754239,3,images/family_b/family_b_001473_visual_splice.png
family_b_001485_genuine,525e400bb2f9e06e,1.0,genuine,genuine,0,0.7894788980484009,1,0.242431,0.754239,4,images/family_b/family_b_001485_genuine.png
family_b_001486_text_qr_mismatch,525e400bb2f9e06e,1.0,text_qr_mismatch,forged,1,0.0679497942328453,0,0.98952,0.994604,4,images/family_b/family_b_001486_text_qr_mismatch.png
family_b_001487_qr_only_mismatch,525e400bb2f9e06e,1.0,qr_only_mismatch,forged,1,0.4831814467906952,0,0.990256,0.994917,4,images/family_b/family_b_001487_qr_only_mismatch.png
family_b_001488_checksum_invalid,525e400bb2f9e06e,1.0,checksum_invalid,forged,1,0.5043444633483887,1,0.999247,0.995264,4,images/family_b/family_b_001488_checksum_invalid.png
family_b_001489_format_invalid,525e400bb2f9e06e,1.0,format_invalid,forged,1,0.249699205160141,0,0.999039,0.995225,4,images/family_b/family_b_001489_format_invalid.png
family_b_001490_field_missing,525e400bb2f9e06e,1.0,field_missing,forged,1,0.023791000247001648,0,0.991713,0.995107,4,images/family_b/family_b_001490_field_missing.png
family_b_001491_fine_grained_edit,525e400bb2f9e06e,1.0,fine_grained_edit,forged,1,0.4923633933067322,0,0.994877,0.995093,4,images/family_b/family_b_001491_fine_grained_edit.png
family_b_001492_coordinated_full_forgery,525e400bb2f9e06e,1.0,coordinated_full_forgery,forged,1,0.0004786125791724771,0,0.242431,0.754239,4,images/family_b/family_b_001492_coordinated_full_forgery.png
family_b_001493_visual_splice,525e400bb2f9e06e,1.0,visual_splice,forged,1,0.9999614953994751,1,0.242431,0.754239,4,images/family_b/family_b_001493_visual_splice.png
family_b_001494_visual_splice,525e400bb2f9e06e,1.0,visual_splice,forged,1,0.8879019618034363,1,0.242431,0.754239,4,images/family_b/family_b_001494_visual_splice.png
family_b_001495_visual_splice,525e400bb2f9e06e,1.0,visual_splice,forged,1,0.9999624490737915,1,0.242431,0.754239,4,images/family_b/family_b_001495_visual_splice.png
family_b_001496_genuine,b7b144075aaed857,1.0,genuine,genuine,0,0.002449913416057825,0,0.242431,0.754239,4,images/family_b/family_b_001496_genuine.png
family_b_001497_text_qr_mismatch,b7b144075aaed857,1.0,text_qr_mismatch,forged,1,0.00997641310095787,0,0.98952,0.994604,4,images/family_b/family_b_001497_text_qr_mismatch.png
family_b_001498_qr_only_mismatch,b7b144075aaed857,1.0,qr_only_mismatch,forged,1,0.007879245094954967,0,0.403446,0.884797,4,images/family_b/family_b_001498_qr_only_mismatch.png
family_b_001499_checksum_invalid,b7b144075aaed857,1.0,checksum_invalid,forged,1,0.002266879891976714,0,0.999247,0.995264,4,images/family_b/family_b_001499_checksum_invalid.png
family_b_001500_format_invalid,b7b144075aaed857,1.0,format_invalid,forged,1,0.0015677468618378043,0,0.999039,0.995225,4,images/family_b/family_b_001500_format_invalid.png
family_b_001501_field_missing,b7b144075aaed857,1.0,field_missing,forged,1,9.47578955674544e-05,0,0.986605,0.995082,4,images/family_b/family_b_001501_field_missing.png
family_b_001502_fine_grained_edit,b7b144075aaed857,1.0,fine_grained_edit,forged,1,0.004274916835129261,0,0.990256,0.994917,4,images/family_b/family_b_001502_fine_grained_edit.png
family_b_001503_coordinated_full_forgery,b7b144075aaed857,1.0,coordinated_full_forgery,forged,1,0.00031781377037987113,0,0.242431,0.754239,4,images/family_b/family_b_001503_coordinated_full_forgery.png
family_b_001504_visual_splice,b7b144075aaed857,1.0,visual_splice,forged,1,0.9999306201934814,1,0.242431,0.754239,4,images/family_b/family_b_001504_visual_splice.png
family_b_001505_visual_splice,b7b144075aaed857,1.0,visual_splice,forged,1,0.9999032020568848,1,0.242431,0.754239,4,images/family_b/family_b_001505_visual_splice.png
family_b_001506_visual_splice,b7b144075aaed857,1.0,visual_splice,forged,1,0.9416961669921875,1,0.242431,0.754239,4,images/family_b/family_b_001506_visual_splice.png
family_b_001507_genuine,0df18a1eef8e0437,1.0,genuine,genuine,0,0.01666792295873165,0,0.242431,0.754239,0,images/family_b/family_b_001507_genuine.png
family_b_001508_text_qr_mismatch,0df18a1eef8e0437,1.0,text_qr_mismatch,forged,1,0.44205132126808167,0,0.999735,0.995247,0,images/family_b/family_b_001508_text_qr_mismatch.png
family_b_001509_qr_only_mismatch,0df18a1eef8e0437,1.0,qr_only_mismatch,forged,1,0.07256542891263962,0,0.95527,0.994138,0,images/family_b/family_b_001509_qr_only_mismatch.png
family_b_001510_checksum_invalid,0df18a1eef8e0437,1.0,checksum_invalid,forged,1,0.29585516452789307,0,0.999247,0.995264,0,images/family_b/family_b_001510_checksum_invalid.png
family_b_001511_format_invalid,0df18a1eef8e0437,1.0,format_invalid,forged,1,0.3131445646286011,0,0.999039,0.995225,0,images/family_b/family_b_001511_format_invalid.png
family_b_001512_field_missing,0df18a1eef8e0437,1.0,field_missing,forged,1,0.00294305756688118,0,0.597931,0.955008,0,images/family_b/family_b_001512_field_missing.png
family_b_001513_fine_grained_edit,0df18a1eef8e0437,1.0,fine_grained_edit,forged,1,0.5181030631065369,1,0.994877,0.995093,0,images/family_b/family_b_001513_fine_grained_edit.png
family_b_001514_coordinated_full_forgery,0df18a1eef8e0437,1.0,coordinated_full_forgery,forged,1,0.020408201962709427,0,0.242431,0.754239,0,images/family_b/family_b_001514_coordinated_full_forgery.png
family_b_001515_visual_splice,0df18a1eef8e0437,1.0,visual_splice,forged,1,0.9987288117408752,1,0.242431,0.754239,0,images/family_b/family_b_001515_visual_splice.png
family_b_001516_visual_splice,0df18a1eef8e0437,1.0,visual_splice,forged,1,0.9999874830245972,1,0.242431,0.754239,0,images/family_b/family_b_001516_visual_splice.png
family_b_001517_visual_splice,0df18a1eef8e0437,1.0,visual_splice,forged,1,0.9999740123748779,1,0.242431,0.754239,0,images/family_b/family_b_001517_visual_splice.png
family_b_001518_genuine,c3f2860741bc5817,1.0,genuine,genuine,0,0.0014172649243846536,0,0.477954,0.938987,4,images/family_b/family_b_001518_genuine.png
family_b_001519_text_qr_mismatch,c3f2860741bc5817,1.0,text_qr_mismatch,forged,1,0.0035587376914918423,0,0.990256,0.994917,4,images/family_b/family_b_001519_text_qr_mismatch.png
family_b_001520_qr_only_mismatch,c3f2860741bc5817,1.0,qr_only_mismatch,forged,1,0.004680873826146126,0,0.999735,0.995247,4,images/family_b/family_b_001520_qr_only_mismatch.png
family_b_001521_checksum_invalid,c3f2860741bc5817,1.0,checksum_invalid,forged,1,0.003636085195466876,0,0.999247,0.995264,4,images/family_b/family_b_001521_checksum_invalid.png
family_b_001522_format_invalid,c3f2860741bc5817,1.0,format_invalid,forged,1,0.006933635100722313,0,0.862734,0.99256,4,images/family_b/family_b_001522_format_invalid.png
family_b_001523_field_missing,c3f2860741bc5817,1.0,field_missing,forged,1,0.0002999887801706791,0,0.477954,0.938987,4,images/family_b/family_b_001523_field_missing.png
family_b_001524_fine_grained_edit,c3f2860741bc5817,1.0,fine_grained_edit,forged,1,0.00793313980102539,0,0.972392,0.99478,4,images/family_b/family_b_001524_fine_grained_edit.png
family_b_001525_coordinated_full_forgery,c3f2860741bc5817,1.0,coordinated_full_forgery,forged,1,0.03647580370306969,0,0.242431,0.754239,4,images/family_b/family_b_001525_coordinated_full_forgery.png
family_b_001526_visual_splice,c3f2860741bc5817,1.0,visual_splice,forged,1,0.9992892742156982,1,0.242431,0.754239,4,images/family_b/family_b_001526_visual_splice.png
family_b_001527_visual_splice,c3f2860741bc5817,1.0,visual_splice,forged,1,0.9995725750923157,1,0.242431,0.754239,4,images/family_b/family_b_001527_visual_splice.png
family_b_001528_visual_splice,c3f2860741bc5817,1.0,visual_splice,forged,1,0.9986328482627869,1,0.889257,0.991373,4,images/family_b/family_b_001528_visual_splice.png
family_b_001529_genuine,f911843ffae4b358,1.0,genuine,genuine,0,0.005233697593212128,0,0.242431,0.754239,2,images/family_b/family_b_001529_genuine.png
family_b_001530_text_qr_mismatch,f911843ffae4b358,1.0,text_qr_mismatch,forged,1,0.011832395568490028,0,0.98952,0.994604,2,images/family_b/family_b_001530_text_qr_mismatch.png
family_b_001531_qr_only_mismatch,f911843ffae4b358,1.0,qr_only_mismatch,forged,1,0.028477327898144722,0,0.999735,0.995247,2,images/family_b/family_b_001531_qr_only_mismatch.png
family_b_001532_checksum_invalid,f911843ffae4b358,1.0,checksum_invalid,forged,1,0.005043873097747564,0,0.999247,0.995264,2,images/family_b/family_b_001532_checksum_invalid.png
family_b_001533_format_invalid,f911843ffae4b358,1.0,format_invalid,forged,1,0.0060498351231217384,0,0.998274,0.995178,2,images/family_b/family_b_001533_format_invalid.png
family_b_001534_field_missing,f911843ffae4b358,1.0,field_missing,forged,1,0.004433167167007923,0,0.991713,0.995107,2,images/family_b/family_b_001534_field_missing.png
family_b_001535_fine_grained_edit,f911843ffae4b358,1.0,fine_grained_edit,forged,1,0.01876753196120262,0,0.894557,0.992444,2,images/family_b/family_b_001535_fine_grained_edit.png
family_b_001536_coordinated_full_forgery,f911843ffae4b358,1.0,coordinated_full_forgery,forged,1,0.0006004522438161075,0,0.46673,0.928465,2,images/family_b/family_b_001536_coordinated_full_forgery.png
family_b_001537_visual_splice,f911843ffae4b358,1.0,visual_splice,forged,1,0.9999220371246338,1,0.242431,0.754239,2,images/family_b/family_b_001537_visual_splice.png
family_b_001538_visual_splice,f911843ffae4b358,1.0,visual_splice,forged,1,0.9999467134475708,1,0.242431,0.754239,2,images/family_b/family_b_001538_visual_splice.png
family_b_001539_visual_splice,f911843ffae4b358,1.0,visual_splice,forged,1,0.9996401071548462,1,0.242431,0.754239,2,images/family_b/family_b_001539_visual_splice.png
family_b_001551_genuine,b29333785baaec21,1.0,genuine,genuine,0,0.291103720664978,0,0.242431,0.754239,1,images/family_b/family_b_001551_genuine.png
family_b_001552_text_qr_mismatch,b29333785baaec21,1.0,text_qr_mismatch,forged,1,0.05547749251127243,0,0.990256,0.994917,1,images/family_b/family_b_001552_text_qr_mismatch.png
family_b_001553_qr_only_mismatch,b29333785baaec21,1.0,qr_only_mismatch,forged,1,0.02484222501516342,0,0.95527,0.994138,1,images/family_b/family_b_001553_qr_only_mismatch.png
family_b_001554_checksum_invalid,b29333785baaec21,1.0,checksum_invalid,forged,1,0.01926961913704872,0,0.999247,0.995264,1,images/family_b/family_b_001554_checksum_invalid.png
family_b_001555_format_invalid,b29333785baaec21,1.0,format_invalid,forged,1,0.0033619378227740526,0,0.999039,0.995225,1,images/family_b/family_b_001555_format_invalid.png
family_b_001556_field_missing,b29333785baaec21,1.0,field_missing,forged,1,0.0012292331084609032,0,0.986605,0.995082,1,images/family_b/family_b_001556_field_missing.png
family_b_001557_fine_grained_edit,b29333785baaec21,1.0,fine_grained_edit,forged,1,0.004083362407982349,0,0.887103,0.991476,1,images/family_b/family_b_001557_fine_grained_edit.png
family_b_001558_coordinated_full_forgery,b29333785baaec21,1.0,coordinated_full_forgery,forged,1,0.003508643014356494,0,0.242431,0.754239,1,images/family_b/family_b_001558_coordinated_full_forgery.png
family_b_001559_visual_splice,b29333785baaec21,1.0,visual_splice,forged,1,0.999984622001648,1,0.242431,0.754239,1,images/family_b/family_b_001559_visual_splice.png
family_b_001560_visual_splice,b29333785baaec21,1.0,visual_splice,forged,1,0.9978398084640503,1,0.242431,0.754239,1,images/family_b/family_b_001560_visual_splice.png
family_b_001561_visual_splice,b29333785baaec21,1.0,visual_splice,forged,1,0.9999740123748779,1,0.242431,0.754239,1,images/family_b/family_b_001561_visual_splice.png
family_b_001562_genuine,7874ba9820366fa6,1.0,genuine,genuine,0,0.04377429932355881,0,0.242431,0.754239,2,images/family_b/family_b_001562_genuine.png
family_b_001563_text_qr_mismatch,7874ba9820366fa6,1.0,text_qr_mismatch,forged,1,0.3537187874317169,0,0.990256,0.994917,2,images/family_b/family_b_001563_text_qr_mismatch.png
family_b_001564_qr_only_mismatch,7874ba9820366fa6,1.0,qr_only_mismatch,forged,1,0.02533481828868389,0,0.990256,0.994917,2,images/family_b/family_b_001564_qr_only_mismatch.png
family_b_001565_checksum_invalid,7874ba9820366fa6,1.0,checksum_invalid,forged,1,0.40755364298820496,0,0.999247,0.995264,2,images/family_b/family_b_001565_checksum_invalid.png
family_b_001566_format_invalid,7874ba9820366fa6,1.0,format_invalid,forged,1,0.0625448226928711,0,0.998274,0.995178,2,images/family_b/family_b_001566_format_invalid.png
family_b_001567_field_missing,7874ba9820366fa6,1.0,field_missing,forged,1,0.004448417574167252,0,0.986605,0.995082,2,images/family_b/family_b_001567_field_missing.png
family_b_001568_fine_grained_edit,7874ba9820366fa6,1.0,fine_grained_edit,forged,1,0.03834489360451698,0,0.98952,0.994604,2,images/family_b/family_b_001568_fine_grained_edit.png
family_b_001569_coordinated_full_forgery,7874ba9820366fa6,1.0,coordinated_full_forgery,forged,1,0.002064923755824566,0,0.242431,0.754239,2,images/family_b/family_b_001569_coordinated_full_forgery.png
family_b_001570_visual_splice,7874ba9820366fa6,1.0,visual_splice,forged,1,0.9999736547470093,1,0.242431,0.754239,2,images/family_b/family_b_001570_visual_splice.png
family_b_001571_visual_splice,7874ba9820366fa6,1.0,visual_splice,forged,1,0.9951943755149841,1,0.242431,0.754239,2,images/family_b/family_b_001571_visual_splice.png
family_b_001572_visual_splice,7874ba9820366fa6,1.0,visual_splice,forged,1,0.9998893737792969,1,0.242431,0.754239,2,images/family_b/family_b_001572_visual_splice.png
family_b_001573_genuine,21c4ddaf1b938ff0,1.0,genuine,genuine,0,0.039060138165950775,0,0.242431,0.754239,1,images/family_b/family_b_001573_genuine.png
family_b_001574_text_qr_mismatch,21c4ddaf1b938ff0,1.0,text_qr_mismatch,forged,1,0.07888341695070267,0,0.98952,0.994604,1,images/family_b/family_b_001574_text_qr_mismatch.png
family_b_001575_qr_only_mismatch,21c4ddaf1b938ff0,1.0,qr_only_mismatch,forged,1,0.05020316317677498,0,0.999735,0.995247,1,images/family_b/family_b_001575_qr_only_mismatch.png
family_b_001576_checksum_invalid,21c4ddaf1b938ff0,1.0,checksum_invalid,forged,1,0.2202083021402359,0,0.955568,0.993541,1,images/family_b/family_b_001576_checksum_invalid.png
family_b_001577_format_invalid,21c4ddaf1b938ff0,1.0,format_invalid,forged,1,0.021283237263560295,0,0.999039,0.995225,1,images/family_b/family_b_001577_format_invalid.png
